TurbID,node_index,signal,representation,component,causal_window,future_horizon,association_method,association,absolute_association,valid_pair_count,feature_information_end_offset,target_start_offset,target_end_offset,fit_split
31,30,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6717971597526783,0.6717971597526783,33809,0,1,10,train
32,31,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6685447884938797,0.6685447884938797,32407,0,1,10,train
33,32,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6677138358851329,0.6677138358851329,33066,0,1,10,train
34,33,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6657049856966928,0.6657049856966928,32583,0,1,10,train
35,34,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6621159177424436,0.6621159177424436,32096,0,1,10,train
36,35,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6671095455155208,0.6671095455155208,32904,0,1,10,train
37,36,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6753348571092554,0.6753348571092554,32328,0,1,10,train
38,37,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6829247466174325,0.6829247466174325,33537,0,1,10,train
39,38,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6814969015889791,0.6814969015889791,33313,0,1,10,train
40,39,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6532996486638253,0.6532996486638253,33607,0,1,10,train
41,40,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6536894909837205,0.6536894909837205,31858,0,1,10,train
42,41,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6557669243119597,0.6557669243119597,32628,0,1,10,train
43,42,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6631835518935808,0.6631835518935808,33091,0,1,10,train
44,43,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6482857454538368,0.6482857454538368,30678,0,1,10,train
45,44,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6600124927997925,0.6600124927997925,32604,0,1,10,train
46,45,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6593175140743169,0.6593175140743169,31756,0,1,10,train
47,46,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6591449178894473,0.6591449178894473,32191,0,1,10,train
48,47,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.661631984487281,0.661631984487281,33057,0,1,10,train
49,48,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6669117440312705,0.6669117440312705,34238,0,1,10,train
50,49,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6657757555182192,0.6657757555182192,32757,0,1,10,train
51,50,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.681963426446834,0.681963426446834,33341,0,1,10,train
52,51,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6508064661471666,0.6508064661471666,31051,0,1,10,train
53,52,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6848631568823356,0.6848631568823356,33658,0,1,10,train
54,53,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6763935786241779,0.6763935786241779,33922,0,1,10,train
55,54,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6743393161033251,0.6743393161033251,32660,0,1,10,train
56,55,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6619372117611002,0.6619372117611002,31388,0,1,10,train
57,56,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6709546363155943,0.6709546363155943,33658,0,1,10,train
58,57,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6900778531187521,0.6900778531187521,34989,0,1,10,train
59,58,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6594150841119827,0.6594150841119827,32088,0,1,10,train
60,59,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6511193451923404,0.6511193451923404,32677,0,1,10,train
61,60,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6432222102017016,0.6432222102017016,31728,0,1,10,train
62,61,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6779928303263528,0.6779928303263528,33826,0,1,10,train
63,62,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6725234387525453,0.6725234387525453,32853,0,1,10,train
64,63,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6488414973173356,0.6488414973173356,31478,0,1,10,train
65,64,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.641909378194232,0.641909378194232,32718,0,1,10,train
66,65,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6516213966474267,0.6516213966474267,33294,0,1,10,train
67,66,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6468897423968425,0.6468897423968425,34004,0,1,10,train
68,67,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6570185592745602,0.6570185592745602,33284,0,1,10,train
69,68,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6486200790075745,0.6486200790075745,32664,0,1,10,train
70,69,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6582835804383266,0.6582835804383266,32814,0,1,10,train
71,70,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6761742992554141,0.6761742992554141,35070,0,1,10,train
72,71,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6584295649387895,0.6584295649387895,32757,0,1,10,train
73,72,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6727657476570018,0.6727657476570018,34376,0,1,10,train
74,73,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.67139553690022,0.67139553690022,33123,0,1,10,train
75,74,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6636738309762821,0.6636738309762821,32534,0,1,10,train
76,75,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6764821561935342,0.6764821561935342,32988,0,1,10,train
77,76,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6671108487927089,0.6671108487927089,32665,0,1,10,train
78,77,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6587022795850631,0.6587022795850631,31811,0,1,10,train
79,78,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6630550912398444,0.6630550912398444,32078,0,1,10,train
80,79,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6714854179805456,0.6714854179805456,32890,0,1,10,train
81,80,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6888203347934341,0.6888203347934341,32784,0,1,10,train
82,81,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6713048410785967,0.6713048410785967,31710,0,1,10,train
83,82,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6975859749519794,0.6975859749519794,32070,0,1,10,train
84,83,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6793408306030375,0.6793408306030375,35327,0,1,10,train
85,84,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6777668098905201,0.6777668098905201,31942,0,1,10,train
86,85,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6560679447002089,0.6560679447002089,32974,0,1,10,train
87,86,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.660053295911898,0.660053295911898,34868,0,1,10,train
88,87,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6438522831652576,0.6438522831652576,32169,0,1,10,train
89,88,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6640360002064499,0.6640360002064499,32628,0,1,10,train
90,89,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6381094202266897,0.6381094202266897,32731,0,1,10,train
91,90,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6443457561966371,0.6443457561966371,32961,0,1,10,train
92,91,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6493934938283477,0.6493934938283477,32321,0,1,10,train
93,92,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6619821173255653,0.6619821173255653,31207,0,1,10,train
94,93,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6590947956253738,0.6590947956253738,32226,0,1,10,train
95,94,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6540751661518757,0.6540751661518757,32000,0,1,10,train
96,95,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6575882864644305,0.6575882864644305,30087,0,1,10,train
97,96,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6531973476086799,0.6531973476086799,31057,0,1,10,train
98,97,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6661518610774865,0.6661518610774865,33530,0,1,10,train
99,98,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6812945416924491,0.6812945416924491,34665,0,1,10,train
100,99,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.68520152378853,0.68520152378853,32010,0,1,10,train
101,100,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6555636598280786,0.6555636598280786,32558,0,1,10,train
102,101,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6628923868448925,0.6628923868448925,31842,0,1,10,train
103,102,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.659719753355406,0.659719753355406,33888,0,1,10,train
104,103,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6494913799985697,0.6494913799985697,32257,0,1,10,train
105,104,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6495185161011551,0.6495185161011551,32847,0,1,10,train
106,105,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6599795048313704,0.6599795048313704,31166,0,1,10,train
107,106,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6499113392130565,0.6499113392130565,33395,0,1,10,train
108,107,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.650005781000452,0.650005781000452,31568,0,1,10,train
109,108,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6239330588908524,0.6239330588908524,32947,0,1,10,train
110,109,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.636526209606867,0.636526209606867,33133,0,1,10,train
111,110,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6434003765617634,0.6434003765617634,32856,0,1,10,train
112,111,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.641918588472949,0.641918588472949,32315,0,1,10,train
113,112,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6366197800254876,0.6366197800254876,32559,0,1,10,train
114,113,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6664530358343757,0.6664530358343757,31836,0,1,10,train
115,114,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6572445078246083,0.6572445078246083,31044,0,1,10,train
116,115,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6376387287730655,0.6376387287730655,31297,0,1,10,train
117,116,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6564235876049693,0.6564235876049693,32013,0,1,10,train
118,117,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6433517410910615,0.6433517410910615,31894,0,1,10,train
119,118,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.665964740804137,0.665964740804137,33043,0,1,10,train
120,119,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6482601165949069,0.6482601165949069,32827,0,1,10,train
121,120,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6564413698503575,0.6564413698503575,33126,0,1,10,train
122,121,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6506049293204802,0.6506049293204802,31589,0,1,10,train
123,122,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6277107209097638,0.6277107209097638,30861,0,1,10,train
124,123,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6714945879891283,0.6714945879891283,31660,0,1,10,train
125,124,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6588544668717838,0.6588544668717838,31528,0,1,10,train
126,125,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6355833516884093,0.6355833516884093,32254,0,1,10,train
127,126,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6348052411072264,0.6348052411072264,32615,0,1,10,train
128,127,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6383573358127028,0.6383573358127028,32632,0,1,10,train
129,128,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6338545314169578,0.6338545314169578,33128,0,1,10,train
130,129,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6246796606508399,0.6246796606508399,32702,0,1,10,train
131,130,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6365112881715218,0.6365112881715218,32664,0,1,10,train
132,131,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6419726585976814,0.6419726585976814,34457,0,1,10,train
133,132,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6196847199296461,0.6196847199296461,31239,0,1,10,train
134,133,Patv_raw,trend_ma36,trend,36.0,10,pearson,0.6502369227671053,0.6502369227671053,34056,0,1,10,train
1,0,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4942260974473778,0.4942260974473778,28646,0,1,3,train
2,1,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5013895477702761,0.5013895477702761,28428,0,1,3,train
3,2,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49920179433601997,0.49920179433601997,28855,0,1,3,train
4,3,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5021301576244871,0.5021301576244871,28895,0,1,3,train
5,4,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48685680688136224,0.48685680688136224,30093,0,1,3,train
6,5,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48997727995744217,0.48997727995744217,29236,0,1,3,train
7,6,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.47938422621033044,0.47938422621033044,29377,0,1,3,train
8,7,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4850755064755006,0.4850755064755006,29609,0,1,3,train
9,8,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4898901886252459,0.4898901886252459,28977,0,1,3,train
10,9,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.47597862606652885,0.47597862606652885,29362,0,1,3,train
11,10,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49014100031673413,0.49014100031673413,29194,0,1,3,train
12,11,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4877918460960996,0.4877918460960996,29203,0,1,3,train
13,12,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48666616077394276,0.48666616077394276,29324,0,1,3,train
14,13,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.47534033983870116,0.47534033983870116,30071,0,1,3,train
15,14,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48057089224886407,0.48057089224886407,29042,0,1,3,train
16,15,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48390571341706223,0.48390571341706223,29012,0,1,3,train
17,16,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49703023224744347,0.49703023224744347,29284,0,1,3,train
18,17,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.47913673269108303,0.47913673269108303,30104,0,1,3,train
19,18,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5007902709927508,0.5007902709927508,29109,0,1,3,train
20,19,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5011995613370919,0.5011995613370919,28554,0,1,3,train
21,20,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4936789527848962,0.4936789527848962,29344,0,1,3,train
22,21,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48954917407745685,0.48954917407745685,28001,0,1,3,train
23,22,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5028031213402844,0.5028031213402844,28704,0,1,3,train
24,23,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4976376558771403,0.4976376558771403,28986,0,1,3,train
25,24,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5006668449626718,0.5006668449626718,28808,0,1,3,train
26,25,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.483860779828897,0.483860779828897,30522,0,1,3,train
27,26,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49286890519203613,0.49286890519203613,29495,0,1,3,train
28,27,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4864907947224735,0.4864907947224735,30608,0,1,3,train
29,28,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4942173366672834,0.4942173366672834,29023,0,1,3,train
30,29,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48815609182885683,0.48815609182885683,29573,0,1,3,train
31,30,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48472288393081403,0.48472288393081403,29657,0,1,3,train
32,31,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4863918315860194,0.4863918315860194,28653,0,1,3,train
33,32,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4904939839710874,0.4904939839710874,29174,0,1,3,train
34,33,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4852605248511026,0.4852605248511026,28543,0,1,3,train
35,34,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4944784165440624,0.4944784165440624,28312,0,1,3,train
36,35,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48575446911738607,0.48575446911738607,28999,0,1,3,train
37,36,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4852772864456671,0.4852772864456671,29111,0,1,3,train
38,37,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48257946763226106,0.48257946763226106,29490,0,1,3,train
39,38,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4801714411656303,0.4801714411656303,29004,0,1,3,train
40,39,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5012656740759871,0.5012656740759871,29404,0,1,3,train
41,40,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5011281050413348,0.5011281050413348,27998,0,1,3,train
42,41,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49873166135422614,0.49873166135422614,28816,0,1,3,train
43,42,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4922448253965898,0.4922448253965898,29260,0,1,3,train
44,43,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4997986005021843,0.4997986005021843,28004,0,1,3,train
45,44,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.499718090665068,0.499718090665068,28704,0,1,3,train
46,45,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5024213352475428,0.5024213352475428,28041,0,1,3,train
47,46,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4968522822051625,0.4968522822051625,28294,0,1,3,train
48,47,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49607872102582734,0.49607872102582734,29044,0,1,3,train
49,48,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4898451658280264,0.4898451658280264,30684,0,1,3,train
50,49,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4930893836601792,0.4930893836601792,28786,0,1,3,train
51,50,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48224511970776196,0.48224511970776196,29611,0,1,3,train
52,51,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5043262529777898,0.5043262529777898,27178,0,1,3,train
53,52,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.47718317980964786,0.47718317980964786,29880,0,1,3,train
54,53,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48383077768613736,0.48383077768613736,29724,0,1,3,train
55,54,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4840535199051937,0.4840535199051937,28928,0,1,3,train
56,55,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49106579211431917,0.49106579211431917,27805,0,1,3,train
57,56,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48305260408383993,0.48305260408383993,29977,0,1,3,train
58,57,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4787287546584541,0.4787287546584541,31588,0,1,3,train
59,58,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4903905816495875,0.4903905816495875,28052,0,1,3,train
60,59,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4971914070499823,0.4971914070499823,28476,0,1,3,train
61,60,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5022447473121417,0.5022447473121417,27983,0,1,3,train
62,61,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4835681425453075,0.4835681425453075,30397,0,1,3,train
63,62,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4843239643476019,0.4843239643476019,29069,0,1,3,train
64,63,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5065980913000886,0.5065980913000886,28114,0,1,3,train
65,64,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5081641379711911,0.5081641379711911,28706,0,1,3,train
66,65,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5015705156682513,0.5015705156682513,29129,0,1,3,train
67,66,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5062934143667556,0.5062934143667556,29948,0,1,3,train
68,67,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5002518756727103,0.5002518756727103,29619,0,1,3,train
69,68,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.504504506497847,0.504504506497847,28764,0,1,3,train
70,69,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49855112411220154,0.49855112411220154,28853,0,1,3,train
71,70,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4891458225408139,0.4891458225408139,31607,0,1,3,train
72,71,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49674738531981655,0.49674738531981655,28484,0,1,3,train
73,72,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49060387916249765,0.49060387916249765,30427,0,1,3,train
74,73,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49074731066171356,0.49074731066171356,29235,0,1,3,train
75,74,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4921183283439946,0.4921183283439946,28587,0,1,3,train
76,75,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48331241170455835,0.48331241170455835,28923,0,1,3,train
77,76,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4909989011498492,0.4909989011498492,28794,0,1,3,train
78,77,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4928459629004603,0.4928459629004603,27883,0,1,3,train
79,78,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49219281131811404,0.49219281131811404,27859,0,1,3,train
80,79,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4832175379826434,0.4832175379826434,28897,0,1,3,train
81,80,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4703720258348617,0.4703720258348617,28875,0,1,3,train
82,81,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4827799102203071,0.4827799102203071,27474,0,1,3,train
83,82,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.46668244335419745,0.46668244335419745,28177,0,1,3,train
84,83,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.479853018006919,0.479853018006919,31712,0,1,3,train
85,84,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4768907279475718,0.4768907279475718,28000,0,1,3,train
86,85,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4963986407022062,0.4963986407022062,29180,0,1,3,train
87,86,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4878819931791616,0.4878819931791616,31477,0,1,3,train
88,87,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5009148201388746,0.5009148201388746,28328,0,1,3,train
89,88,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4914852825445632,0.4914852825445632,28733,0,1,3,train
90,89,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5127258917217928,0.5127258917217928,29007,0,1,3,train
91,90,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5038109906219123,0.5038109906219123,28737,0,1,3,train
92,91,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49417062197334866,0.49417062197334866,27816,0,1,3,train
93,92,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48655991871129134,0.48655991871129134,26805,0,1,3,train
94,93,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49050143723643974,0.49050143723643974,28206,0,1,3,train
95,94,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4921621622129024,0.4921621622129024,27423,0,1,3,train
96,95,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48862562438602347,0.48862562438602347,26143,0,1,3,train
97,96,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4948973254316711,0.4948973254316711,26617,0,1,3,train
98,97,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4911289263873821,0.4911289263873821,29617,0,1,3,train
99,98,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.47460752067863815,0.47460752067863815,30296,0,1,3,train
100,99,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.47462505154949564,0.47462505154949564,27570,0,1,3,train
101,100,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49244158045810327,0.49244158045810327,28433,0,1,3,train
102,101,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.48737739087733883,0.48737739087733883,27265,0,1,3,train
103,102,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4942326996373777,0.4942326996373777,29959,0,1,3,train
104,103,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5000874009885715,0.5000874009885715,28299,0,1,3,train
105,104,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5000628208142787,0.5000628208142787,28421,0,1,3,train
106,105,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49246017802250114,0.49246017802250114,27684,0,1,3,train
107,106,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5003812004650355,0.5003812004650355,29611,0,1,3,train
108,107,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49526344958426827,0.49526344958426827,27278,0,1,3,train
109,108,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5108861060422958,0.5108861060422958,29021,0,1,3,train
110,109,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5116746110369216,0.5116746110369216,29017,0,1,3,train
111,110,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5027632046417383,0.5027632046417383,28947,0,1,3,train
112,111,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.49783783500688683,0.49783783500688683,27935,0,1,3,train
113,112,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5040673070214804,0.5040673070214804,28479,0,1,3,train
114,113,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4880714096588111,0.4880714096588111,27747,0,1,3,train
115,114,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4905289625213764,0.4905289625213764,26121,0,1,3,train
116,115,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5007675775343494,0.5007675775343494,27015,0,1,3,train
117,116,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4875101716224661,0.4875101716224661,27032,0,1,3,train
118,117,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.500685633645777,0.500685633645777,27804,0,1,3,train
119,118,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.4919434184305916,0.4919434184305916,29403,0,1,3,train
120,119,Patv_raw,local_residual_ma36,local_residual,36.0,3,pearson,0.5021750122658052,0.5021750122658052,28651,0,1,3,train
