TurbID,node_index,signal,representation,component,causal_window,fit_split,valid_count,high_frequency_energy_ratio,high_frequency_cutoff_cycles_per_step,acf_decay_length_steps,first_difference_std
10,9,Wspd,raw,raw,,train,42047,0.03683737532118851,0.05555555555555555,49.0,0.7903732924741412
11,10,Wspd,raw,raw,,train,42047,0.03744592121801765,0.05555555555555555,49.0,0.7551050562691751
12,11,Wspd,raw,raw,,train,42047,0.03544590635085801,0.05555555555555555,50.0,0.7440767740090392
13,12,Wspd,raw,raw,,train,42047,0.038122535416763886,0.05555555555555555,49.0,0.7764796192108175
14,13,Wspd,raw,raw,,train,42047,0.03802293618801987,0.05555555555555555,49.0,0.7912226520742788
15,14,Wspd,raw,raw,,train,42047,0.038270939001853056,0.05555555555555555,48.0,0.7699912977449336
16,15,Wspd,raw,raw,,train,42047,0.03915015047749098,0.05555555555555555,48.0,0.7473307932725373
17,16,Wspd,raw,raw,,train,42047,0.039397213080120376,0.05555555555555555,47.0,0.7723246138474172
18,17,Wspd,raw,raw,,train,42047,0.038936850848907814,0.05555555555555555,49.0,0.7393956437130992
19,18,Wspd,raw,raw,,train,42047,0.03951298414265926,0.05555555555555555,48.0,0.7948045603992595
20,19,Wspd,raw,raw,,train,42047,0.04177573069644369,0.05555555555555555,47.0,0.7699296708300549
21,20,Wspd,raw,raw,,train,42047,0.04265428306610037,0.05555555555555555,47.0,0.8011806932892814
22,21,Wspd,raw,raw,,train,42047,0.040443789399655074,0.05555555555555555,48.0,0.7950295624023936
23,22,Wspd,raw,raw,,train,42047,0.040735590147672515,0.05555555555555555,48.0,0.829833069989014
24,23,Wspd,raw,raw,,train,42047,0.040056530273687704,0.05555555555555555,49.0,0.8442058710564256
25,24,Wspd,raw,raw,,train,42047,0.04181735228735933,0.05555555555555555,48.0,0.8236189384500492
26,25,Wspd,raw,raw,,train,42047,0.04102433466428995,0.05555555555555555,48.0,0.8183899999039679
27,26,Wspd,raw,raw,,train,42047,0.04396448770070441,0.05555555555555555,47.0,0.903358626050406
28,27,Wspd,raw,raw,,train,42047,0.04226041014599199,0.05555555555555555,48.0,0.8146067531956961
29,28,Wspd,raw,raw,,train,42047,0.04382122021229027,0.05555555555555555,47.0,0.8312026607069103
30,29,Wspd,raw,raw,,train,42047,0.04018203928940529,0.05555555555555555,47.0,0.7894303661289142
31,30,Wspd,raw,raw,,train,42047,0.04285147319102325,0.05555555555555555,47.0,0.8776960724918084
32,31,Wspd,raw,raw,,train,42047,0.04311038398478002,0.05555555555555555,48.0,0.8012478257346037
33,32,Wspd,raw,raw,,train,42047,0.04174967292398979,0.05555555555555555,49.0,0.7927800541368962
34,33,Wspd,raw,raw,,train,42047,0.043980075072514974,0.05555555555555555,47.0,0.7870468973362131
35,34,Wspd,raw,raw,,train,42047,0.04537541283482585,0.05555555555555555,47.0,0.8118937627658896
36,35,Wspd,raw,raw,,train,42047,0.04342337844018009,0.05555555555555555,47.0,0.803020323817307
37,36,Wspd,raw,raw,,train,42047,0.04077856924185104,0.05555555555555555,47.0,0.7560919263257155
38,37,Wspd,raw,raw,,train,42047,0.038564281411717485,0.05555555555555555,49.0,0.8222392144207559
39,38,Wspd,raw,raw,,train,42047,0.040633232342234045,0.05555555555555555,47.0,0.8276847308450341
40,39,Wspd,raw,raw,,train,42047,0.04320061156370463,0.05555555555555555,46.0,0.8764066438949067
41,40,Wspd,raw,raw,,train,42047,0.04296650495729197,0.05555555555555555,46.0,0.7637597874807552
42,41,Wspd,raw,raw,,train,42047,0.04516820405910467,0.05555555555555555,46.0,0.8272837350049276
43,42,Wspd,raw,raw,,train,42047,0.04266497419714542,0.05555555555555555,47.0,0.7936964941693627
44,43,Wspd,raw,raw,,train,42047,0.03823454205565323,0.05555555555555555,48.0,0.7307590402876388
45,44,Wspd,raw,raw,,train,42047,0.04119020608063887,0.05555555555555555,46.0,0.8238200545513431
46,45,Wspd,raw,raw,,train,42047,0.04234810157739455,0.05555555555555555,49.0,0.8031097553472796
47,46,Wspd,raw,raw,,train,42047,0.04040105284855493,0.05555555555555555,46.0,0.7852334599387847
48,47,Wspd,raw,raw,,train,42047,0.040955063742567174,0.05555555555555555,46.0,0.863153642397181
49,48,Wspd,raw,raw,,train,42047,0.04154805108660453,0.05555555555555555,46.0,0.8051055122944484
50,49,Wspd,raw,raw,,train,42047,0.04151668525903825,0.05555555555555555,48.0,0.792998058319724
51,50,Wspd,raw,raw,,train,42047,0.04142116145437369,0.05555555555555555,47.0,0.7698572858912399
52,51,Wspd,raw,raw,,train,42047,0.041505128880897475,0.05555555555555555,47.0,0.8471828674695314
53,52,Wspd,raw,raw,,train,42047,0.04281473159848232,0.05555555555555555,48.0,0.8018356300297441
54,53,Wspd,raw,raw,,train,42047,0.04503846753204815,0.05555555555555555,47.0,0.7941313791121721
55,54,Wspd,raw,raw,,train,42047,0.042232810754791565,0.05555555555555555,48.0,0.8044677174049459
56,55,Wspd,raw,raw,,train,42047,0.04482153165794066,0.05555555555555555,47.0,0.7891137093049386
57,56,Wspd,raw,raw,,train,42047,0.042375436323386875,0.05555555555555555,47.0,0.8045859886107918
58,57,Wspd,raw,raw,,train,42047,0.0423840661690904,0.05555555555555555,48.0,0.8019819135499481
59,58,Wspd,raw,raw,,train,42047,0.04317590903931898,0.05555555555555555,47.0,0.7806837648764735
60,59,Wspd,raw,raw,,train,42047,0.04723026800816735,0.05555555555555555,46.0,0.8339068479119387
61,60,Wspd,raw,raw,,train,42047,0.044107838941897806,0.05555555555555555,46.0,0.794571953191495
62,61,Wspd,raw,raw,,train,42047,0.04207083481955656,0.05555555555555555,46.0,0.8328615872741367
63,62,Wspd,raw,raw,,train,42047,0.041969960377337086,0.05555555555555555,47.0,0.7977637280709904
64,63,Wspd,raw,raw,,train,42047,0.04171213691443658,0.05555555555555555,47.0,0.7225877226229122
65,64,Wspd,raw,raw,,train,42047,0.042211132371289845,0.05555555555555555,46.0,0.7528729321775504
66,65,Wspd,raw,raw,,train,42047,0.043665766201135395,0.05555555555555555,45.0,0.8429428684154815
67,66,Wspd,raw,raw,,train,42047,0.048351552321967285,0.05555555555555555,43.0,0.8767561701888837
68,67,Wspd,raw,raw,,train,42047,0.04111794683157152,0.05555555555555555,46.0,0.7873261348383213
69,68,Wspd,raw,raw,,train,42047,0.0380414576447358,0.05555555555555555,46.0,0.7868174322565541
70,69,Wspd,raw,raw,,train,42047,0.03805077346038487,0.05555555555555555,45.0,0.7912989105193704
71,70,Wspd,raw,raw,,train,42047,0.036929951286926714,0.05555555555555555,47.0,0.7635974172762159
72,71,Wspd,raw,raw,,train,42047,0.03902881399213644,0.05555555555555555,46.0,0.7936004074854931
73,72,Wspd,raw,raw,,train,42047,0.03771500985779556,0.05555555555555555,47.0,0.7490780247581781
74,73,Wspd,raw,raw,,train,42047,0.03829881572657435,0.05555555555555555,48.0,0.7656965502204914
75,74,Wspd,raw,raw,,train,42047,0.03819174062387701,0.05555555555555555,47.0,0.7625268994297875
76,75,Wspd,raw,raw,,train,42047,0.04028446433377412,0.05555555555555555,48.0,0.7656776826204718
77,76,Wspd,raw,raw,,train,42047,0.03846381843371878,0.05555555555555555,48.0,0.7531666673498687
78,77,Wspd,raw,raw,,train,42047,0.0406344154357509,0.05555555555555555,48.0,0.7676534728594181
79,78,Wspd,raw,raw,,train,42047,0.04081979081173532,0.05555555555555555,47.0,0.8338514947330818
80,79,Wspd,raw,raw,,train,42047,0.04197226079103521,0.05555555555555555,48.0,0.7968724292762911
81,80,Wspd,raw,raw,,train,42047,0.042482387084248,0.05555555555555555,48.0,0.8058317558790747
82,81,Wspd,raw,raw,,train,42047,0.04136417781682176,0.05555555555555555,48.0,0.781678688310718
83,82,Wspd,raw,raw,,train,42047,0.0415566072535424,0.05555555555555555,47.0,0.7642988444771415
84,83,Wspd,raw,raw,,train,42047,0.041238722189590855,0.05555555555555555,48.0,0.8601221828753365
85,84,Wspd,raw,raw,,train,42047,0.040609008343017367,0.05555555555555555,48.0,0.7773453608927217
86,85,Wspd,raw,raw,,train,42047,0.04431269867623255,0.05555555555555555,46.0,0.8026868435377948
87,86,Wspd,raw,raw,,train,42047,0.040907706859495144,0.05555555555555555,47.0,0.766358353226905
88,87,Wspd,raw,raw,,train,42047,0.04120515647492613,0.05555555555555555,46.0,0.7665369564431236
89,88,Wspd,raw,raw,,train,42047,0.04182337245582081,0.05555555555555555,46.0,0.8027313010766585
90,89,Wspd,raw,raw,,train,42047,0.040354058606153334,0.05555555555555555,47.0,0.8018062084259779
91,90,Wspd,raw,raw,,train,42047,0.037141798532876205,0.05555555555555555,46.0,0.7938066783104594
92,91,Wspd,raw,raw,,train,42047,0.03820431511559966,0.05555555555555555,46.0,0.8003676320274642
93,92,Wspd,raw,raw,,train,42047,0.03995473252902304,0.05555555555555555,47.0,0.7418618237888075
94,93,Wspd,raw,raw,,train,42047,0.03861649320381739,0.05555555555555555,46.0,0.7469767334194818
95,94,Wspd,raw,raw,,train,42047,0.0405806088750627,0.05555555555555555,49.0,0.8431294072549279
96,95,Wspd,raw,raw,,train,42047,0.04210739060703192,0.05555555555555555,48.0,0.7840939318533041
97,96,Wspd,raw,raw,,train,42047,0.04218086029395335,0.05555555555555555,47.0,0.8094925174905131
98,97,Wspd,raw,raw,,train,42047,0.04209515847207212,0.05555555555555555,45.0,0.7798701327914126
99,98,Wspd,raw,raw,,train,42047,0.04089003617836051,0.05555555555555555,45.0,0.7728779242536488
100,99,Wspd,raw,raw,,train,42047,0.04062739600239803,0.05555555555555555,47.0,0.7694730640605091
101,100,Wspd,raw,raw,,train,42047,0.04281381628224118,0.05555555555555555,46.0,0.7921214485874076
102,101,Wspd,raw,raw,,train,42047,0.04243517114367281,0.05555555555555555,48.0,0.8348669167579793
103,102,Wspd,raw,raw,,train,42047,0.0434632438659418,0.05555555555555555,47.0,0.8007217424746483
104,103,Wspd,raw,raw,,train,42047,0.04549575640192087,0.05555555555555555,46.0,0.7805372262924075
105,104,Wspd,raw,raw,,train,42047,0.04347122145664368,0.05555555555555555,46.0,0.8052964266691663
106,105,Wspd,raw,raw,,train,42047,0.046783158217218186,0.05555555555555555,47.0,0.781366107865791
107,106,Wspd,raw,raw,,train,42047,0.04300864597086009,0.05555555555555555,47.0,0.8205670736590415
108,107,Wspd,raw,raw,,train,42047,0.043687249457029766,0.05555555555555555,47.0,0.8184456075700117
109,108,Wspd,raw,raw,,train,42047,0.047732040841644674,0.05555555555555555,45.0,0.8804222449333037
110,109,Wspd,raw,raw,,train,42047,0.04397960916268862,0.05555555555555555,46.0,0.8583677873886997
111,110,Wspd,raw,raw,,train,42047,0.04228489043241947,0.05555555555555555,46.0,0.8018424144944474
112,111,Wspd,raw,raw,,train,42047,0.04129952168979259,0.05555555555555555,47.0,0.856278902846109
113,112,Wspd,raw,raw,,train,42047,0.04007477459908544,0.05555555555555555,46.0,0.8395796126158062
114,113,Wspd,raw,raw,,train,42047,0.040445927835310924,0.05555555555555555,45.0,0.8155004336365592
115,114,Wspd,raw,raw,,train,42047,0.03842831253132912,0.05555555555555555,46.0,0.7198163645988818
116,115,Wspd,raw,raw,,train,42047,0.04852532437665072,0.05555555555555555,44.0,0.8027793865022168
117,116,Wspd,raw,raw,,train,42047,0.04320903155381837,0.05555555555555555,45.0,0.8716594590176341
118,117,Wspd,raw,raw,,train,42047,0.04122401534413706,0.05555555555555555,44.0,0.7627966615928281
119,118,Wspd,raw,raw,,train,42047,0.04446296681796877,0.05555555555555555,45.0,0.779818025585093
120,119,Wspd,raw,raw,,train,42047,0.042007275504110514,0.05555555555555555,46.0,0.8175839986553869
121,120,Wspd,raw,raw,,train,42047,0.044250332218789545,0.05555555555555555,44.0,0.8031165902765759
122,121,Wspd,raw,raw,,train,42047,0.04396430952659416,0.05555555555555555,44.0,0.79449545870436
123,122,Wspd,raw,raw,,train,42047,0.04509287518073023,0.05555555555555555,45.0,0.7887635168339548
124,123,Wspd,raw,raw,,train,42047,0.04181173783853165,0.05555555555555555,45.0,0.7761184626067
125,124,Wspd,raw,raw,,train,42047,0.047940175916023446,0.05555555555555555,46.0,0.8125300695632613
126,125,Wspd,raw,raw,,train,42047,0.04416894125083565,0.05555555555555555,44.0,0.8037933908211234
127,126,Wspd,raw,raw,,train,42047,0.04415329412872283,0.05555555555555555,44.0,0.7577114481477704
128,127,Wspd,raw,raw,,train,42047,0.04706632064082043,0.05555555555555555,43.0,0.793368359819993
129,128,Wspd,raw,raw,,train,42047,0.044257299663172295,0.05555555555555555,44.0,0.7901383415448237
130,129,Wspd,raw,raw,,train,42047,0.043255504960535436,0.05555555555555555,44.0,0.7964777876755197
131,130,Wspd,raw,raw,,train,42047,0.04545711080961578,0.05555555555555555,44.0,0.8677260302363757
132,131,Wspd,raw,raw,,train,42047,0.043824676382048414,0.05555555555555555,44.0,0.8826156119037162
133,132,Wspd,raw,raw,,train,42047,0.0430782474488753,0.05555555555555555,46.0,0.7455515966060744
134,133,Wspd,raw,raw,,train,42047,0.04267496601898282,0.05555555555555555,47.0,0.7946529543556259
1,0,Wspd,trend_ma6,trend,6.0,train,42047,0.00945025327665353,0.05555555555555555,50.0,0.28589649555925783
2,1,Wspd,trend_ma6,trend,6.0,train,42047,0.009247261539330325,0.05555555555555555,51.0,0.2854986574822064
3,2,Wspd,trend_ma6,trend,6.0,train,42047,0.008893723941101316,0.05555555555555555,52.0,0.2698760386603308
4,3,Wspd,trend_ma6,trend,6.0,train,42047,0.009203522340692655,0.05555555555555555,51.0,0.26856813896836434
5,4,Wspd,trend_ma6,trend,6.0,train,42047,0.009169425954726059,0.05555555555555555,52.0,0.27897136359697355
6,5,Wspd,trend_ma6,trend,6.0,train,42047,0.008729820200798797,0.05555555555555555,53.0,0.2702764609915918
7,6,Wspd,trend_ma6,trend,6.0,train,42047,0.00941485107042935,0.05555555555555555,51.0,0.3144736236627698
8,7,Wspd,trend_ma6,trend,6.0,train,42047,0.00911821627042125,0.05555555555555555,51.0,0.28790763795726054
9,8,Wspd,trend_ma6,trend,6.0,train,42047,0.008754295517058629,0.05555555555555555,51.0,0.2676158564255405
10,9,Wspd,trend_ma6,trend,6.0,train,42047,0.009096741111144427,0.05555555555555555,51.0,0.2819688427473024
11,10,Wspd,trend_ma6,trend,6.0,train,42047,0.00902076359645645,0.05555555555555555,51.0,0.26447439187164146
12,11,Wspd,trend_ma6,trend,6.0,train,42047,0.008557707306806913,0.05555555555555555,52.0,0.26031609831584895
13,12,Wspd,trend_ma6,trend,6.0,train,42047,0.009361144223629355,0.05555555555555555,50.0,0.27148504336951634
14,13,Wspd,trend_ma6,trend,6.0,train,42047,0.00937324494417517,0.05555555555555555,51.0,0.27841607424231934
15,14,Wspd,trend_ma6,trend,6.0,train,42047,0.009298932759155049,0.05555555555555555,50.0,0.2686947880765307
16,15,Wspd,trend_ma6,trend,6.0,train,42047,0.009379370933525952,0.05555555555555555,50.0,0.2588696436983706
17,16,Wspd,trend_ma6,trend,6.0,train,42047,0.009469582586173968,0.05555555555555555,49.0,0.2683466092162849
18,17,Wspd,trend_ma6,trend,6.0,train,42047,0.009209507737597175,0.05555555555555555,51.0,0.25511463146246866
19,18,Wspd,trend_ma6,trend,6.0,train,42047,0.009333797985769181,0.05555555555555555,50.0,0.2731979477107141
20,19,Wspd,trend_ma6,trend,6.0,train,42047,0.009656167254126812,0.05555555555555555,49.0,0.25899453511338255
21,20,Wspd,trend_ma6,trend,6.0,train,42047,0.01012744269207255,0.05555555555555555,49.0,0.27138709568929675
22,21,Wspd,trend_ma6,trend,6.0,train,42047,0.009760203915337674,0.05555555555555555,50.0,0.2761252718023056
23,22,Wspd,trend_ma6,trend,6.0,train,42047,0.009999937983464921,0.05555555555555555,50.0,0.2912711439477734
24,23,Wspd,trend_ma6,trend,6.0,train,42047,0.009925894877734974,0.05555555555555555,51.0,0.2977592170312529
25,24,Wspd,trend_ma6,trend,6.0,train,42047,0.010142435876991516,0.05555555555555555,50.0,0.2837769747645479
26,25,Wspd,trend_ma6,trend,6.0,train,42047,0.009822077459496118,0.05555555555555555,50.0,0.2809577984846618
27,26,Wspd,trend_ma6,trend,6.0,train,42047,0.010721933029838138,0.05555555555555555,48.0,0.31104099765300114
28,27,Wspd,trend_ma6,trend,6.0,train,42047,0.010199921805220832,0.05555555555555555,49.0,0.2807428314302357
29,28,Wspd,trend_ma6,trend,6.0,train,42047,0.010363414131643156,0.05555555555555555,49.0,0.2827057396292564
30,29,Wspd,trend_ma6,trend,6.0,train,42047,0.00957109982791984,0.05555555555555555,49.0,0.270396865214738
31,30,Wspd,trend_ma6,trend,6.0,train,42047,0.010303843123568072,0.05555555555555555,49.0,0.3009961681681967
32,31,Wspd,trend_ma6,trend,6.0,train,42047,0.010309472700981495,0.05555555555555555,50.0,0.27104908953397333
33,32,Wspd,trend_ma6,trend,6.0,train,42047,0.010165183634130546,0.05555555555555555,51.0,0.27204209707715676
34,33,Wspd,trend_ma6,trend,6.0,train,42047,0.010808949349819024,0.05555555555555555,49.0,0.26979468929117345
35,34,Wspd,trend_ma6,trend,6.0,train,42047,0.010959697825034575,0.05555555555555555,49.0,0.2741386497220409
36,35,Wspd,trend_ma6,trend,6.0,train,42047,0.010529531209800366,0.05555555555555555,48.0,0.2761897328453881
37,36,Wspd,trend_ma6,trend,6.0,train,42047,0.00981020702387382,0.05555555555555555,49.0,0.2587601997640111
38,37,Wspd,trend_ma6,trend,6.0,train,42047,0.009467321135703739,0.05555555555555555,51.0,0.2870382543381594
39,38,Wspd,trend_ma6,trend,6.0,train,42047,0.00969386828557944,0.05555555555555555,49.0,0.28638902033979924
40,39,Wspd,trend_ma6,trend,6.0,train,42047,0.010053468236955186,0.05555555555555555,47.0,0.29709586922519704
41,40,Wspd,trend_ma6,trend,6.0,train,42047,0.009872392995981645,0.05555555555555555,48.0,0.25613204148461016
42,41,Wspd,trend_ma6,trend,6.0,train,42047,0.010502399857245564,0.05555555555555555,48.0,0.2804001416088251
43,42,Wspd,trend_ma6,trend,6.0,train,42047,0.010037972933999594,0.05555555555555555,49.0,0.2707055779469119
44,43,Wspd,trend_ma6,trend,6.0,train,42047,0.009072099935512213,0.05555555555555555,50.0,0.25500122528047975
45,44,Wspd,trend_ma6,trend,6.0,train,42047,0.010039208514168436,0.05555555555555555,48.0,0.28638599762587225
46,45,Wspd,trend_ma6,trend,6.0,train,42047,0.010546432165333417,0.05555555555555555,51.0,0.28031846316417197
47,46,Wspd,trend_ma6,trend,6.0,train,42047,0.009520907003166254,0.05555555555555555,48.0,0.2684129119586968
48,47,Wspd,trend_ma6,trend,6.0,train,42047,0.009806444134953591,0.05555555555555555,48.0,0.2954142822549274
49,48,Wspd,trend_ma6,trend,6.0,train,42047,0.010007081570684568,0.05555555555555555,48.0,0.27803989413848146
50,49,Wspd,trend_ma6,trend,6.0,train,42047,0.00999993981120939,0.05555555555555555,50.0,0.27156585281531137
51,50,Wspd,trend_ma6,trend,6.0,train,42047,0.00981540014541732,0.05555555555555555,49.0,0.26082847613348425
52,51,Wspd,trend_ma6,trend,6.0,train,42047,0.009918752574015298,0.05555555555555555,49.0,0.2896831212624762
53,52,Wspd,trend_ma6,trend,6.0,train,42047,0.01015300741431656,0.05555555555555555,50.0,0.270787753649922
54,53,Wspd,trend_ma6,trend,6.0,train,42047,0.010760949156081154,0.05555555555555555,49.0,0.2658516286249301
55,54,Wspd,trend_ma6,trend,6.0,train,42047,0.009888134345004178,0.05555555555555555,49.0,0.27143135331972923
56,55,Wspd,trend_ma6,trend,6.0,train,42047,0.010681417826858795,0.05555555555555555,49.0,0.26655976203665277
57,56,Wspd,trend_ma6,trend,6.0,train,42047,0.01001349963995418,0.05555555555555555,49.0,0.2716993268073756
58,57,Wspd,trend_ma6,trend,6.0,train,42047,0.010107131033193103,0.05555555555555555,49.0,0.27125858543211084
59,58,Wspd,trend_ma6,trend,6.0,train,42047,0.01028398671492914,0.05555555555555555,48.0,0.2649535665023987
60,59,Wspd,trend_ma6,trend,6.0,train,42047,0.011666780997157448,0.05555555555555555,48.0,0.2880846922452955
61,60,Wspd,trend_ma6,trend,6.0,train,42047,0.010460494158712329,0.05555555555555555,48.0,0.267469713242193
62,61,Wspd,trend_ma6,trend,6.0,train,42047,0.010080871313755678,0.05555555555555555,48.0,0.28542795962586487
63,62,Wspd,trend_ma6,trend,6.0,train,42047,0.010131584698044083,0.05555555555555555,49.0,0.27404756362692584
64,63,Wspd,trend_ma6,trend,6.0,train,42047,0.009736784965182101,0.05555555555555555,49.0,0.24344354600279938
65,64,Wspd,trend_ma6,trend,6.0,train,42047,0.009713143432543642,0.05555555555555555,48.0,0.25463068238688347
66,65,Wspd,trend_ma6,trend,6.0,train,42047,0.009947908863397794,0.05555555555555555,47.0,0.281806062224892
67,66,Wspd,trend_ma6,trend,6.0,train,42047,0.011106682960049033,0.05555555555555555,45.0,0.28968846009889127
68,67,Wspd,trend_ma6,trend,6.0,train,42047,0.009428865446595925,0.05555555555555555,48.0,0.2684270860070881
69,68,Wspd,trend_ma6,trend,6.0,train,42047,0.009319166753158595,0.05555555555555555,47.0,0.27990121561585696
70,69,Wspd,trend_ma6,trend,6.0,train,42047,0.009218659658923677,0.05555555555555555,47.0,0.2780926802732091
71,70,Wspd,trend_ma6,trend,6.0,train,42047,0.008737433545688405,0.05555555555555555,48.0,0.2641877705795406
72,71,Wspd,trend_ma6,trend,6.0,train,42047,0.009089331208597451,0.05555555555555555,48.0,0.2695905978454177
73,72,Wspd,trend_ma6,trend,6.0,train,42047,0.008704200709080253,0.05555555555555555,49.0,0.2541225578947456
74,73,Wspd,trend_ma6,trend,6.0,train,42047,0.00901535710615862,0.05555555555555555,50.0,0.26193977780253636
75,74,Wspd,trend_ma6,trend,6.0,train,42047,0.008959495493327566,0.05555555555555555,49.0,0.2611411181581233
76,75,Wspd,trend_ma6,trend,6.0,train,42047,0.009591272339821924,0.05555555555555555,49.0,0.2597504786445923
77,76,Wspd,trend_ma6,trend,6.0,train,42047,0.00913807259147246,0.05555555555555555,50.0,0.2571169209430883
78,77,Wspd,trend_ma6,trend,6.0,train,42047,0.009614647795473602,0.05555555555555555,50.0,0.25902766231041247
79,78,Wspd,trend_ma6,trend,6.0,train,42047,0.009677960579236793,0.05555555555555555,49.0,0.28208146793976785
80,79,Wspd,trend_ma6,trend,6.0,train,42047,0.00992835880128194,0.05555555555555555,49.0,0.2671885879245704
81,80,Wspd,trend_ma6,trend,6.0,train,42047,0.010093757331904662,0.05555555555555555,50.0,0.27085792221325405
82,81,Wspd,trend_ma6,trend,6.0,train,42047,0.009696659159963133,0.05555555555555555,50.0,0.26164224843093625
83,82,Wspd,trend_ma6,trend,6.0,train,42047,0.009928509821829364,0.05555555555555555,49.0,0.2580781398374437
84,83,Wspd,trend_ma6,trend,6.0,train,42047,0.0097841946590042,0.05555555555555555,50.0,0.2910612279153703
85,84,Wspd,trend_ma6,trend,6.0,train,42047,0.009589776476193025,0.05555555555555555,49.0,0.2643666290504439
86,85,Wspd,trend_ma6,trend,6.0,train,42047,0.010644446883588895,0.05555555555555555,48.0,0.27212393964667575
87,86,Wspd,trend_ma6,trend,6.0,train,42047,0.009656230807227982,0.05555555555555555,48.0,0.25914190403390724
88,87,Wspd,trend_ma6,trend,6.0,train,42047,0.009600117327240042,0.05555555555555555,48.0,0.2586080765906903
89,88,Wspd,trend_ma6,trend,6.0,train,42047,0.00973540438115854,0.05555555555555555,48.0,0.27157028903914354
90,89,Wspd,trend_ma6,trend,6.0,train,42047,0.00944865710569643,0.05555555555555555,49.0,0.27228265783477934
91,90,Wspd,trend_ma6,trend,6.0,train,42047,0.009012176450803678,0.05555555555555555,48.0,0.2797709372880175
92,91,Wspd,trend_ma6,trend,6.0,train,42047,0.009024955884329871,0.05555555555555555,48.0,0.2768643191863691
93,92,Wspd,trend_ma6,trend,6.0,train,42047,0.009334895127094272,0.05555555555555555,49.0,0.25117827302556345
94,93,Wspd,trend_ma6,trend,6.0,train,42047,0.008864912558606526,0.05555555555555555,48.0,0.25216696399649957
95,94,Wspd,trend_ma6,trend,6.0,train,42047,0.009428426311270558,0.05555555555555555,51.0,0.2825342838971172
96,95,Wspd,trend_ma6,trend,6.0,train,42047,0.00987986284117665,0.05555555555555555,50.0,0.2613874123553
97,96,Wspd,trend_ma6,trend,6.0,train,42047,0.009791638933054325,0.05555555555555555,49.0,0.27017196031509594
98,97,Wspd,trend_ma6,trend,6.0,train,42047,0.009881407251823786,0.05555555555555555,47.0,0.26385074088466604
99,98,Wspd,trend_ma6,trend,6.0,train,42047,0.009452655858389312,0.05555555555555555,47.0,0.26017881570681306
100,99,Wspd,trend_ma6,trend,6.0,train,42047,0.009410341509274747,0.05555555555555555,49.0,0.25715487597975173
101,100,Wspd,trend_ma6,trend,6.0,train,42047,0.009999813783107249,0.05555555555555555,48.0,0.26558102650499393
102,101,Wspd,trend_ma6,trend,6.0,train,42047,0.01005871001128214,0.05555555555555555,50.0,0.2818620730184394
103,102,Wspd,trend_ma6,trend,6.0,train,42047,0.010255113435804592,0.05555555555555555,48.0,0.2708091835671889
104,103,Wspd,trend_ma6,trend,6.0,train,42047,0.010565989727122969,0.05555555555555555,48.0,0.26049996106679674
105,104,Wspd,trend_ma6,trend,6.0,train,42047,0.010157408961283268,0.05555555555555555,48.0,0.26943565820905163
106,105,Wspd,trend_ma6,trend,6.0,train,42047,0.010791347077692229,0.05555555555555555,49.0,0.2561877163832657
107,106,Wspd,trend_ma6,trend,6.0,train,42047,0.009836680016052195,0.05555555555555555,49.0,0.27404099344048244
108,107,Wspd,trend_ma6,trend,6.0,train,42047,0.01000708037345867,0.05555555555555555,49.0,0.2705852680380177
109,108,Wspd,trend_ma6,trend,6.0,train,42047,0.011242595459538651,0.05555555555555555,47.0,0.2973698279389991
110,109,Wspd,trend_ma6,trend,6.0,train,42047,0.010324464352683155,0.05555555555555555,48.0,0.2921976298051351
111,110,Wspd,trend_ma6,trend,6.0,train,42047,0.009824849606106835,0.05555555555555555,48.0,0.27250421037069283
112,111,Wspd,trend_ma6,trend,6.0,train,42047,0.0098167189158254,0.05555555555555555,49.0,0.2971383951252551
113,112,Wspd,trend_ma6,trend,6.0,train,42047,0.009669607971017326,0.05555555555555555,48.0,0.29428865016232825
114,113,Wspd,trend_ma6,trend,6.0,train,42047,0.00953442540741972,0.05555555555555555,47.0,0.2811192188364707
115,114,Wspd,trend_ma6,trend,6.0,train,42047,0.009007938992452103,0.05555555555555555,47.0,0.24808674695710883
116,115,Wspd,trend_ma6,trend,6.0,train,42047,0.011654961494969923,0.05555555555555555,46.0,0.27463756798414296
117,116,Wspd,trend_ma6,trend,6.0,train,42047,0.010561490398636878,0.05555555555555555,47.0,0.30197980517153994
118,117,Wspd,trend_ma6,trend,6.0,train,42047,0.009744092391847209,0.05555555555555555,46.0,0.26093427195089697
119,118,Wspd,trend_ma6,trend,6.0,train,42047,0.010870062286290911,0.05555555555555555,47.0,0.26929455192094987
120,119,Wspd,trend_ma6,trend,6.0,train,42047,0.010013254915570879,0.05555555555555555,47.0,0.2786031031293437
121,120,Wspd,trend_ma6,trend,6.0,train,42047,0.010448134523526756,0.05555555555555555,46.0,0.2718707283361897
122,121,Wspd,trend_ma6,trend,6.0,train,42047,0.01032184607251583,0.05555555555555555,45.0,0.2680945721907667
123,122,Wspd,trend_ma6,trend,6.0,train,42047,0.010233666671450727,0.05555555555555555,47.0,0.2589655335424998
124,123,Wspd,trend_ma6,trend,6.0,train,42047,0.009885974227119588,0.05555555555555555,47.0,0.26508373211679426
125,124,Wspd,trend_ma6,trend,6.0,train,42047,0.01146268574812,0.05555555555555555,48.0,0.2714643799148037
126,125,Wspd,trend_ma6,trend,6.0,train,42047,0.010523739872337757,0.05555555555555555,45.0,0.2741430962514836
