graph,source_TurbID,target_TurbID,source_node_index,target_node_index,weight,edge_length,delta_wspd_cosine,ma36_patv_correlation,fit_split
Macro,49,46,48,45,0.06985035538673401,1482.5159809577901,0.5153087442580314,0.9536561948208685,train
Macro,49,48,48,47,0.13146552443504333,542.9156941170094,0.7592657746364573,0.9678841026277062,train
Macro,49,50,48,49,0.13148197531700134,476.450312220681,0.7590418047401756,0.9618834137473489,train
Macro,49,51,48,50,0.059261854737997055,950.807830214968,0.45936561662513375,0.9418679707923575,train
Macro,49,68,48,67,0.059074755758047104,983.9130819251884,0.12648160850852444,0.8962993561258602,train
Macro,49,72,48,71,0.07014968991279602,3456.77150909449,0.5818240656864818,0.9634984767327034,train
Macro,49,73,48,72,0.07017431408166885,3673.3016575206148,0.4830880987969281,0.9598703203079118,train
Macro,49,74,48,73,0.06986449658870697,3913.846232353153,0.42469338805028684,0.955521662585732,train
Macro,49,75,48,74,0.06998841464519501,4164.02393790827,0.3617522962947613,0.9548597342352994,train
Macro,50,25,49,24,0.0698198601603508,1243.7538066577422,0.5242065093555175,0.9557376262746036,train
Macro,50,26,49,25,0.05910714715719223,983.2998810186676,0.45532882887050957,0.9380537898110332,train
Macro,50,27,49,26,0.05911750718951225,981.4938137874449,0.6754550122680111,0.9489931507245026,train
Macro,50,29,49,28,0.06982644647359848,1564.41376865742,0.5984657720241469,0.9588593051373143,train
Macro,50,32,49,31,0.06993334740400314,4148.649791865946,0.41961193219556137,0.956796047188335,train
Macro,50,45,49,44,0.06980922818183899,2367.4096324163693,0.3879595331995525,0.9589094652430253,train
Macro,50,48,49,47,0.12955136597156525,974.4774211141234,0.6348110206204559,0.9679472440678657,train
Macro,50,49,49,48,0.13161368668079376,476.450312220681,0.7590418047401756,0.9618834137473489,train
Macro,50,51,49,50,0.06131168454885483,474.5226713729066,0.5851004212293683,0.943424312327229,train
Macro,50,72,49,71,0.06987112760543823,3363.1873245889665,0.5169771982343917,0.9595253467856667,train
Macro,50,73,49,72,0.06999234855175018,3522.033737091773,0.5122202879570047,0.9561744476735702,train
Macro,50,74,49,73,0.06997274607419968,3712.6519768101302,0.4935197707922759,0.9584773331374133,train
Macro,50,75,49,74,0.07007359713315964,3917.4369638649846,0.4237426235557372,0.9566498038817407,train
Macro,51,26,50,25,0.058357175439596176,1210.7764462645862,0.19307296559499174,0.935468800297482,train
Macro,51,27,50,26,0.059689778834581375,1004.3185721549346,0.4939936258516444,0.9351389931109391,train
Macro,51,28,50,27,0.05991030111908913,966.4159822826441,0.6863700206513133,0.9348583298493714,train
Macro,51,31,50,30,0.0699809193611145,3234.089298109997,0.5191360249883303,0.9453948172356498,train
Macro,51,32,50,31,0.06987910717725754,3695.5514114559674,0.3954883711193728,0.943217154855623,train
Macro,51,48,50,47,0.06991299241781235,1436.4013412444585,0.42082040356515305,0.9456418841268444,train
Macro,51,49,50,48,0.12995952367782593,950.807830214968,0.45936561662513375,0.9418679707923575,train
Macro,51,50,50,49,0.13196563720703125,474.5226713729066,0.5851004212293683,0.943424312327229,train
Macro,51,55,50,54,0.0702642872929573,3300.604155112109,0.33273104902008627,0.9504506809833928,train
Macro,51,72,50,71,0.0699293240904808,3317.973951180485,0.4217833082697144,0.9464827122333181,train
Macro,51,73,50,72,0.07005801051855087,3413.5267946541553,0.5276235674920507,0.9477179695481647,train
Macro,51,75,50,74,0.07002434879541397,3700.270840618088,0.5719917471536965,0.9448554096457329,train
Macro,51,77,50,76,0.07006862759590149,4245.326192120663,-0.01928262263653627,0.9447993045612585,train
Macro,52,29,51,28,0.06990958750247955,1519.5822379717042,0.6874605268802368,0.9313983871512441,train
Macro,52,30,51,29,0.05996854975819588,1123.2509938727856,0.5746252284220621,0.9210485413375225,train
Macro,52,31,51,30,0.1275973618030548,1423.7761372943305,0.528924378061833,0.931704907197432,train
Macro,52,32,51,31,0.07009509950876236,1841.5104158601873,0.5485240342849691,0.9334165525639897,train
Macro,52,33,51,32,0.07000939548015594,2274.3518634515162,0.47692465929644956,0.9309579168903882,train
Macro,52,48,51,47,0.07008535414934158,3367.1063165160485,0.47327710227365566,0.9367597275547085,train
Macro,52,50,51,49,0.06997670978307724,2404.407825347105,0.6375527621450425,0.9316499957558658,train
Macro,52,53,51,52,0.06307438015937805,488.8048476939155,0.7127308718555612,0.9072781379649567,train
Macro,52,54,51,53,0.061124179512262344,935.456895600383,0.5998447522706482,0.9146471445560748,train
Macro,52,55,51,54,0.05808829888701439,1380.9180265177235,0.5516620986674866,0.9268492171235514,train
Macro,52,57,51,56,0.07005327194929123,2361.474033599822,0.3907326412374086,0.9309695642644599,train
Macro,52,73,51,72,0.06993500143289566,3418.7944091886325,0.4061537721092408,0.9292574358017227,train
Macro,52,74,51,73,0.06999896466732025,3287.4505924153755,0.44460959699589714,0.9327047799693439,train
Macro,52,75,51,74,0.070083849132061,3174.336893347247,0.4696079830248667,0.9308035746735353,train
Macro,53,31,52,30,0.12844665348529816,1153.3626698565542,0.5417909236976676,0.9322960598760084,train
Macro,53,32,52,31,0.07000759989023209,1498.8685641164095,0.6006890976141537,0.9343421261674443,train
Macro,53,48,52,47,0.06958366185426712,3834.901727305957,0.38944982922375393,0.9293983634504855,train
Macro,53,52,52,51,0.1318221241235733,488.8048476939155,0.7127308718555612,0.9072781379649567,train
Macro,53,54,52,53,0.13319674134254456,449.5922701092691,0.7048932490265903,0.9473531828440138,train
Macro,53,55,52,54,0.06028495356440544,896.3303897138748,0.5642446869343585,0.9267870688981773,train
Macro,53,56,52,55,0.056887898594141006,1406.4826785187286,0.5036958286676214,0.910456118009856,train
Macro,53,57,52,56,0.0701182559132576,1879.086722987989,0.4139997389177791,0.9343648898260959,train
Macro,53,72,52,71,0.06976541876792908,3923.686398135658,0.3736968884231436,0.9310523506451128,train
Macro,53,73,52,72,0.0699136033654213,3707.2656061936423,0.38441243399251634,0.9328743759634126,train
Macro,53,74,52,73,0.06986519694328308,3523.469463419062,0.42928711623408367,0.9324328201503712,train
Macro,53,75,52,74,0.0701078251004219,3349.278846707301,0.46042254410365663,0.931177191062258,train
Macro,54,31,53,30,0.05900685861706734,983.2860280103273,0.5698864886812727,0.942340686856733,train
Macro,54,32,53,31,0.07011678069829941,1207.8792863260858,0.6500297946046333,0.9457335413629806,train
Macro,54,50,53,49,0.06963905692100525,3328.2793147099624,0.43608428179537007,0.9362633738724752,train
Macro,54,52,53,51,0.0592748187482357,935.456895600383,0.5998447522706482,0.9146471445560748,train
Macro,54,53,53,52,0.1321743130683899,449.5922701092691,0.7048932490265903,0.9473531828440138,train
Macro,54,55,53,54,0.130934476852417,446.74872696946056,0.6010768542261912,0.9430653782351451,train
Macro,54,56,53,55,0.059156160801649094,956.9045679775176,0.5874761862856642,0.9179471300455717,train
Macro,54,57,53,56,0.07019509375095367,1429.6580169527876,0.5020974068221308,0.9501803260187424,train
Macro,54,72,53,71,0.06978046894073486,4207.226698932332,0.32797541364822586,0.940570822065121,train
Macro,54,73,53,72,0.07002630084753036,3952.560895981979,0.3643087559039147,0.942958417171018,train
Macro,54,74,53,73,0.07000225782394409,3724.4912320229014,0.40269991120555343,0.944426901898963,train
Macro,54,75,53,74,0.07004529237747192,3498.899097480947,0.4408043535812843,0.9421682144294429,train
Macro,54,78,53,77,0.06964809447526932,3307.7278177528206,0.5883688476363411,0.9351356772598979,train
Macro,55,12,54,11,0.0699005126953125,2823.7689587736027,0.4841888544918644,0.9519808371337529,train
Macro,55,29,54,28,0.06987330317497253,2798.462700201597,0.47170104556515857,0.9546023212446891,train
Macro,55,31,54,30,0.05895688012242317,998.8981865066312,0.4059393827658857,0.9508943188429012,train
Macro,55,32,54,31,0.06998615711927414,1033.4126463419993,0.6384473772839875,0.9601719152663335,train
Macro,55,34,54,33,0.06997406482696533,1459.7897161784608,0.6084862750675509,0.9558872556009379,train
Macro,55,53,54,52,0.059525419026613235,896.3303897138748,0.5642446869343585,0.9267870688981773,train
Macro,55,54,54,53,0.06132664903998375,446.74872696946056,0.6010768542261912,0.9430653782351451,train
Macro,55,56,54,55,0.061142731457948685,510.31272305676555,0.6384855628133888,0.9365368711044243,train
Macro,55,57,54,56,0.12924796342849731,983.0552515288515,0.48285358428012765,0.959288174440215,train
Macro,55,58,54,57,0.07036605477333069,9951.234097740675,0.5425693902803912,0.9562207427236896,train
Macro,55,59,54,58,0.06983881443738937,9475.526842851106,0.41048633738018864,0.9536696283711471,train
Macro,55,77,54,76,0.07016507536172867,3421.935189282505,0.13787975616996695,0.9603582891798303,train
Macro,55,79,54,78,0.06984513998031616,3371.7144179606025,0.5415507672530243,0.940717858965141,train
Macro,55,82,54,81,0.06985124945640564,9376.948938272117,0.3530299688980906,0.9441695367821721,train
Macro,56,31,55,30,0.06991621106863022,1247.8428490596034,0.5070127708205192,0.9381306945265631,train
Macro,56,32,55,31,0.12891682982444763,1071.1017184413909,0.5699702099516426,0.9413706964376661,train
Macro,56,33,55,32,0.058800309896469116,1069.2842872942008,0.5923053810050756,0.929352054561698,train
Macro,56,35,55,34,0.06985929608345032,1601.7168008010576,0.46762028613360945,0.9371675450357307,train
Macro,56,36,55,35,0.06993095576763153,10745.429001225897,0.529332455425395,0.9361310744522281,train
Macro,56,54,55,53,0.05946505442261696,956.9045679775176,0.5874761862856642,0.9179471300455717,train
Macro,56,55,55,54,0.06142019107937813,510.31272305676555,0.6384855628133888,0.9365368711044243,train
Macro,56,57,55,56,0.1319684088230133,475.1261470013367,0.7261574753243323,0.9432643532815412,train
Macro,56,59,55,58,0.06999042630195618,9984.204227128794,0.5396000214412997,0.9396507350570709,train
Macro,56,60,55,59,0.0700053796172142,9510.111478559798,0.45734232886719867,0.9451337262148475,train
Macro,56,61,55,60,0.06987009197473526,9030.171375573862,0.4133338531024234,0.9366017769424044,train
Macro,56,75,55,74,0.07002805173397064,3978.4650931793876,0.3530912759499587,0.9397820438568384,train
Macro,56,79,55,78,0.06982878595590591,3410.511070262097,0.5741657496225424,0.927094402363161,train
Macro,57,32,56,31,0.1283033937215805,1245.7934114146356,0.4780254907402954,0.9631824329232358,train
Macro,57,33,56,32,0.0594993457198143,1047.618633573945,0.5208106787570995,0.9534677108404535,train
Macro,57,34,56,33,0.06031976267695427,905.6076252911558,0.5205061057693968,0.9434785892325741,train
Macro,57,35,56,34,0.06990533322095871,1270.92102007627,0.4187369785303246,0.9586116480896758,train
Macro,57,36,56,35,0.06992185115814209,11215.301515131796,0.6354757332076941,0.9605660004766741,train
Macro,57,38,56,37,0.06989126652479172,10269.980393251199,0.37681705224326156,0.9636871427664664,train
Macro,57,55,56,54,0.05988572910428047,983.0552515288515,0.48285358428012765,0.959288174440215,train
Macro,57,56,56,55,0.06211606413125992,475.1261470013367,0.7261574753243323,0.9432643532815412,train
Macro,57,59,56,58,0.07031578570604324,10458.480795689038,0.6473964505594955,0.9658646155461993,train
Macro,57,61,56,60,0.07006247341632843,9504.515712900606,0.43883249339379904,0.9550689784857668,train
Macro,57,75,56,74,0.06998930126428604,4230.892691358536,0.34822156056921694,0.9549652321934791,train
Macro,57,78,56,77,0.06978132575750351,3536.561426933654,0.45397197400011796,0.9550764790278901,train
Macro,57,79,56,78,0.07006435841321945,3448.9753884973393,0.5148281998802196,0.9575356294405959,train
Macro,57,84,56,83,0.06994403898715973,9404.047235524067,0.4417261035504625,0.9599241200875575,train
Macro,58,26,57,25,0.06975889950990677,6016.11241603673,0.20401632314097304,0.9423968718669925,train
Macro,58,30,57,29,0.06972293555736542,7900.377797442546,0.34489586537611555,0.9474113027170533,train
Macro,58,34,57,33,0.07020723074674606,11156.513716496069,0.6098641766762064,0.9516707846752028,train
Macro,58,36,57,35,0.05973448231816292,1002.8610480825182,0.6096597547035695,0.9446100430923762,train
Macro,58,37,57,36,0.059734687209129333,1002.8248425217226,0.5142866669537662,0.9197121043124887,train
Macro,58,38,57,37,0.05841221287846565,1207.94244428602,0.5192937448670497,0.9417958259416209,train
Macro,58,39,57,38,0.06974153220653534,1537.3034520900262,0.4323028390294511,0.9415681820382714,train
Macro,58,55,57,54,0.07057535648345947,9951.234097740675,0.5425693902803912,0.9562207427236896,train
Macro,58,57,57,56,0.07018489390611649,10934.192562390079,0.6208675179644532,0.9514402686385824,train
Macro,58,59,57,58,0.132124662399292,475.721033728124,0.6772028148267828,0.9433893781800516,train
Macro,58,60,57,59,0.06004074960947037,949.812539385663,0.613097324948276,0.9392313542065555,train
Macro,58,63,57,62,0.06972073763608932,2374.267487780802,0.40325974941094,0.9485107020367592,train
Macro,58,82,57,81,0.06983672827482224,3443.9727532825277,0.5231802276067917,0.9318943776004907,train
Macro,58,85,57,84,0.07020492851734161,4241.530298743043,0.41078189037607804,0.9451387662631295,train
Macro,59,17,58,16,0.06985275447368622,2421.467080945317,0.3167212908988826,0.9520938852463317,train
Macro,59,19,58,18,0.06989893317222595,3077.4757618585963,0.28606044285307025,0.9553152762685271,train
Macro,59,32,58,31,0.06985248625278473,9787.192068983708,0.3931502093217922,0.9550363540737836,train
Macro,59,36,58,35,0.0699307844042778,1210.303171129049,0.6879495215511697,0.9593847998375187,train
Macro,59,37,58,36,0.05900220200419426,1007.2130309949271,0.4195517262005436,0.9289869983227045,train
Macro,59,38,58,37,0.12893879413604736,1007.4089962210078,0.507781402755995,0.9570241953398143,train
Macro,59,57,58,56,0.07056299597024918,10458.480795689038,0.6473964505594955,0.9658646155461993,train
Macro,59,58,58,57,0.061343368142843246,475.721033728124,0.6772028148267828,0.9433893781800516,train
Macro,59,60,58,59,0.13123920559883118,474.104616654374,0.6888689601687429,0.9583957872621078,train
Macro,59,61,58,60,0.1295671910047531,954.2942572732771,0.5774673944590969,0.960376198147197,train
Macro,59,64,58,63,0.06991183012723923,2402.4811902861625,0.38076277172157497,0.9475265440755049,train
Macro,59,84,58,83,0.06989942491054535,3736.3175196238744,0.5421236471879551,0.9454134309276949,train
Macro,60,17,59,16,0.07003289461135864,2175.94044410149,0.3519970258198632,0.9516226301096501,train
Macro,60,35,59,34,0.06976954638957977,10738.34721658846,0.44955653575452376,0.953041982930245,train
Macro,60,36,59,35,0.06995950639247894,1537.1940863963712,0.5644591702289133,0.9540284671820533,train
Macro,60,38,59,37,0.12880992889404297,1006.3220343104938,0.6146415648217567,0.9543629179205574,train
Macro,60,56,59,55,0.0698760375380516,9510.111478559798,0.45734232886719867,0.9451337262148475,train
Macro,60,57,59,56,0.07015155255794525,9984.380406927603,0.5011816823954576,0.9566634584872894,train
Macro,60,58,59,57,0.059262797236442566,949.812539385663,0.613097324948276,0.9392313542065555,train
Macro,60,59,59,58,0.1315406858921051,474.104616654374,0.6888689601687429,0.9583957872621078,train
Macro,60,61,59,60,0.13166818022727966,480.5901848132012,0.715414310365311,0.9587639388525209,train
Macro,60,62,59,61,0.05925937369465828,950.4288930045193,0.4584618189150209,0.9268081474748844,train
Macro,60,104,59,103,0.06988180428743362,4501.516815674372,0.46834539110348267,0.9553781410198133,train
Macro,60,105,59,104,0.06978777796030045,4731.539781784991,0.4161760656276108,0.9500748688026113,train
Macro,61,17,60,16,0.06993100047111511,2039.5362352538414,0.39802565479249147,0.9511139202132609,train
Macro,61,36,60,35,0.06996607035398483,1945.466321699286,0.4967762659144601,0.9594337602657486,train
Macro,61,40,60,39,0.1286793053150177,1032.648413791922,0.39714291610223956,0.9513308474095242,train
Macro,61,57,60,56,0.07019834965467453,9504.515712900606,0.43883249339379904,0.9550689784857668,train
Macro,61,59,60,58,0.12941759824752808,954.2942572732771,0.5774673944590969,0.960376198147197,train
Macro,61,60,60,59,0.13121534883975983,480.5901848132012,0.715414310365311,0.9587639388525209,train
Macro,61,62,60,61,0.061315279453992844,471.37298229396976,0.5920121549961809,0.9283322575779874,train
Macro,61,63,60,62,0.05931752547621727,945.0513492226405,0.5952555517080111,0.9407988931698404,train
Macro,61,64,60,63,0.07011382281780243,1448.8058485089969,0.5153975664441512,0.9611252385170729,train
Macro,61,86,60,85,0.06992865353822708,3756.1688099045045,0.5151152473469249,0.9556424739333266,train
Macro,61,104,60,103,0.07003569602966309,4397.988148237278,0.47667391999357595,0.9604818639020594,train
Macro,61,105,60,104,0.06988134235143661,4582.235320680797,0.44974109818041363,0.9520331267667232,train
Macro,62,17,61,16,0.07022377103567123,1957.5783086659724,0.45217912715079767,0.9320495961491354,train
Macro,62,19,61,18,0.06986664235591888,2175.573848396188,0.37024491679650584,0.9276479828763844,train
Macro,62,36,61,35,0.06974563747644424,2349.5790695280148,0.30525161167834697,0.929424617876836,train
Macro,62,38,61,37,0.07028598338365555,1537.9796171402797,0.562396314814516,0.9368908878956361,train
Macro,62,41,61,40,0.0591382272541523,969.1187388590821,0.3793943732103695,0.9148198905521046,train
Macro,62,57,61,56,0.07000122219324112,9033.955116780444,0.27867480371661285,0.9302712535952979,train
Macro,62,59,61,58,0.0699130967259407,1424.533050881343,0.3493065104722153,0.9282187185076686,train
Macro,62,60,61,59,0.12904493510723114,950.4288930045193,0.4584618189150209,0.9268081474748844,train
Macro,62,61,61,60,0.1315566748380661,471.37298229396976,0.5920121549961809,0.9283322575779874,train
Macro,62,63,61,62,0.06126152724027634,474.03266896690536,0.6102140838847409,0.9249706914161611,train
Macro,62,64,61,63,0.12899048626422882,977.9481464319922,0.5864736487008705,0.9166682186150656,train
Macro,62,84,61,83,0.06997174769639969,3347.6435071902447,0.3183496687072186,0.932157166460849,train
Macro,63,17,62,16,0.06994674354791641,2013.0545042653746,0.5193091993995581,0.9433195783708632,train
Macro,63,19,62,18,0.0698886290192604,2013.1634781265452,0.42941234989635974,0.937840230566395,train
Macro,63,40,62,39,0.06976494938135147,1207.534666338947,0.4970644987003856,0.9365536477032497,train
Macro,63,41,62,40,0.05912862345576286,967.8211269107542,0.47269267595746745,0.9235190104514571,train
Macro,63,55,62,54,0.0698123574256897,7576.966953109685,0.29151360771580803,0.9408090880906852,train
Macro,63,58,62,57,0.07011387497186661,2374.267487780802,0.40325974941094,0.9485107020367592,train
Macro,63,61,62,60,0.1293097585439682,945.0513492226405,0.5952555517080111,0.9407988931698404,train
Macro,63,62,62,61,0.06124398484826088,474.03266896690536,0.6102140838847409,0.9249706914161611,train
Macro,63,64,62,63,0.13143539428710938,503.91763876590005,0.7389324797132734,0.9475690084563375,train
Macro,63,65,62,64,0.05921583250164986,952.2739257658018,0.47285613134792687,0.9286930135454767,train
Macro,63,82,62,81,0.06984757632017136,3465.9247125511342,0.35741916335377627,0.9299782962430709,train
Macro,63,85,62,84,0.0704570859670639,3342.0490045830225,0.5033528578771562,0.9457416116731205,train
Macro,63,88,62,87,0.06983521580696106,3730.9412781662595,0.5438613947062353,0.9383362620365773,train
Macro,64,17,63,16,0.0698484554886818,2188.0705818969773,0.5335645873439596,0.9488017748541453,train
Macro,64,19,63,18,0.06995124369859695,1957.2285090582245,0.4728312440180372,0.9480346629870924,train
Macro,64,40,63,39,0.07001149654388428,1558.3804321816067,0.5223095500213207,0.9468541311376223,train
Macro,64,43,63,42,0.05914059281349182,963.2142604940274,0.38238662285740466,0.943599195243035,train
Macro,64,61,63,60,0.07010624557733536,1448.8058485089969,0.5153975664441512,0.9611252385170729,train
Macro,64,62,63,61,0.05905713886022568,977.9481464319922,0.5864736487008705,0.9166682186150656,train
Macro,64,63,63,62,0.06114118918776512,503.91763876590005,0.7389324797132734,0.9475690084563375,train
Macro,64,65,63,64,0.06129827722907066,449.3990588384237,0.5268592452586083,0.9462760092470356,train
Macro,64,66,63,65,0.05936279892921448,922.9416014712835,0.4533486386314524,0.9453608755549723,train
Macro,64,86,63,85,0.07011814415454865,3343.4023443009123,0.5289190986065092,0.9562752912909073,train
Macro,64,88,63,87,0.07034669071435928,3534.155080718003,0.5779258345898385,0.9573327185168019,train
Macro,64,104,63,103,0.06994647532701492,4292.075611589366,0.3686910022853944,0.9543020113077026,train
Macro,64,105,63,104,0.06998082250356674,4318.351169187593,0.3870507838579348,0.949803744985499,train
Macro,64,107,63,106,0.06988208740949631,4476.023192812428,0.47784898897418626,0.9538593175422001,train
Macro,64,111,63,110,0.06980838626623154,5177.4422921136,0.2696378971252132,0.9492117151285555,train
Macro,65,40,64,39,0.0701877623796463,1906.701488651585,0.5796304320754874,0.9622782478100959,train
Macro,65,41,64,40,0.06979753077030182,1489.3125032082494,0.6997963368297382,0.948311213095367,train
Macro,65,42,64,41,0.07003553956747055,1176.3164500000041,0.6184943428712374,0.9609158587789365,train
Macro,65,43,64,42,0.059285253286361694,928.7449857143324,0.5545346855504779,0.9564057985992681,train
Macro,65,63,64,62,0.05915585532784462,952.2739257658018,0.47285613134792687,0.9286930135454767,train
Macro,65,64,64,63,0.06125069782137871,449.3990588384237,0.5268592452586083,0.9462760092470356,train
Macro,65,66,64,65,0.13164442777633667,477.0624595236486,0.6461054537493465,0.9708354784868939,train
Macro,65,67,64,66,0.05913494899868965,956.0257645603547,0.5700429328728702,0.9512753774560572,train
Macro,65,68,64,67,0.07010047137737274,1400.9283827558668,0.5225389459147347,0.963636686984729,train
Macro,65,90,64,89,0.06973589956760406,3695.254776072311,0.6111653174163675,0.9541301266228234,train
Macro,65,107,64,106,0.06996037811040878,4361.16901963272,0.40433665604428426,0.9532828861028076,train
Macro,65,110,64,109,0.06985589116811752,4669.910445680805,0.43808050501485046,0.9564750006916312,train
Macro,65,111,64,110,0.07004742324352264,4908.95804739028,0.374064197495034,0.9586684766778413,train
Macro,65,130,64,129,0.06980796158313751,5392.765298009389,0.35228959854442493,0.9548755066636281,train
Macro,66,40,65,39,0.07012305408716202,2348.5792824628443,0.402992115521893,0.9719360054723528,train
Macro,66,41,65,40,0.06980419158935547,1909.4482053874776,0.5686976359840635,0.9568625639873177,train
Macro,66,42,65,41,0.07003901898860931,1536.3203672062518,0.43820498852802,0.9687545945817415,train
Macro,66,43,65,42,0.07011712342500687,1176.8011876602202,0.511510604963449,0.970646670299548,train
Macro,66,45,65,44,0.05891137197613716,1000.5023182273891,0.10743553542217565,0.9002625277822413,train
Macro,66,64,65,63,0.05934687703847885,922.9416014712835,0.4533486386314524,0.9453608755549723,train
Macro,66,65,65,64,0.1313413679599762,477.0624595236486,0.6461054537493465,0.9708354784868939,train
Macro,66,67,65,66,0.06119677796959877,479.67814939891656,0.6991151572781938,0.9654270586032485,train
Macro,66,68,65,67,0.12955833971500397,924.0924721845929,0.5897272266164139,0.9746849041218123,train
Macro,66,107,65,106,0.06983638554811478,4370.81527023642,0.350609756239174,0.9626724553197025,train
Macro,66,110,65,109,0.06994982808828354,4531.29644891896,0.3714802568752085,0.968817143099603,train
Macro,66,111,65,110,0.07009568810462952,4730.187084949415,0.2907235542411028,0.9690290311793989,train
Macro,66,132,65,131,0.06967997550964355,5510.087226354987,0.21436768202404147,0.9588521276332779,train
Macro,67,40,66,39,0.06982872635126114,2792.8467531496967,0.3699689887640962,0.9515868992555692,train
Macro,67,42,66,41,0.06993328034877777,1931.9900115793907,0.4208575546002311,0.9504117759955986,train
Macro,67,46,66,45,0.059060145169496536,982.4259792322454,0.09104821535479612,0.8617673926858451,train
Macro,67,48,66,47,0.059148091822862625,966.9628282247335,0.11961789466754608,0.8871653135147345,train
Macro,67,65,66,64,0.12936368584632874,956.0257645603547,0.5700429328728702,0.9512753774560572,train
Macro,67,66,66,65,0.1317305862903595,479.67814939891656,0.6991151572781938,0.9654270586032485,train
Macro,67,68,66,67,0.13172690570354462,445.18651563831065,0.7032493530130992,0.9596824884821359,train
Macro,67,90,66,89,0.06976038217544556,3412.466598687041,0.4759969054054449,0.9469843001067818,train
Macro,67,107,66,106,0.06977839022874832,4395.876545680681,0.3310668245806208,0.9452526111940784,train
Macro,67,110,66,109,0.06985606253147125,4403.015636110141,0.36046167835942705,0.9475232244720417,train
Macro,67,111,66,110,0.06997803598642349,4557.930750714075,0.31996437044410064,0.9493355344531766,train
Macro,67,132,66,131,0.06983574479818344,5384.502708770596,0.22524753469631614,0.9470881672916586,train
Macro,68,40,67,39,0.0697658583521843,3223.982117090233,0.36863579815500397,0.9599990949214289,train
Macro,68,42,67,41,0.06982893496751785,2341.710686611843,0.4405821759601454,0.9608047679956577,train
Macro,68,43,67,42,0.06994763761758804,1904.9679240398568,0.5437451340027315,0.9651625578278001,train
Macro,68,47,67,46,0.059123121201992035,971.4754630365196,0.11237254910350958,0.8805255926418868,train
Macro,68,48,67,47,0.061098888516426086,527.2086028631437,0.12055180476766249,0.901267844264202,train
Macro,68,49,67,48,0.05905217304825783,983.9130819251884,0.12648160850852444,0.8962993561258602,train
Macro,68,65,67,64,0.06998537480831146,1400.9283827558668,0.5225389459147347,0.963636686984729,train
Macro,68,66,67,65,0.1298222690820694,924.0924721845929,0.5897272266164139,0.9746849041218123,train
Macro,68,67,67,66,0.06133995205163956,445.18651563831065,0.7032493530130992,0.9596824884821359,train
Macro,68,107,67,106,0.06995502859354019,4500.658006636613,0.3191936605101505,0.9614523368178216,train
Macro,68,110,67,109,0.0701560527086258,4364.64223022497,0.37603023247389844,0.964788006176502,train
Macro,68,111,67,110,0.07032043486833572,4474.449017872416,0.3483043670227233,0.9676556121284166,train
Macro,68,112,67,111,0.06983442604541779,4605.888968765321,0.3824537279954073,0.9573316682047686,train
Macro,68,132,67,131,0.06976992636919022,5340.448030232256,0.2389740459190747,0.9551098803300915,train
Macro,69,23,68,22,0.0699051171541214,1558.3498929763402,0.4705837371154388,0.9535659910637374,train
Macro,69,25,68,24,0.06971509009599686,2290.119365589406,0.35306707966531947,0.9524789526634765,train
Macro,69,45,68,44,0.07046136260032654,2774.9721003874693,0.5613438953639742,0.9633038781404797,train
Macro,69,46,68,45,0.06995229423046112,2569.9172251359605,0.32151642728994195,0.9522697510082334,train
Macro,69,48,68,47,0.07013259083032608,3540.412613287564,0.3682524290443167,0.9598703592442218,train
Macro,69,49,68,48,0.0697932317852974,3275.113646498167,0.3278038411113721,0.948895297864426,train
Macro,69,70,68,69,0.061312850564718246,477.63244482842083,0.7291413305684702,0.9421405898368611,train
Macro,69,72,68,71,0.0704360157251358,1425.1613732994904,0.4797566964871058,0.9644660397620161,train
Macro,69,73,68,72,0.07007836550474167,1901.592214260155,0.4665094523980779,0.9510737145118343,train
Macro,69,74,68,73,0.06984850019216537,2371.8416615240726,0.41625814584904475,0.9505439697688827,train
Macro,69,75,68,74,0.06967743486166,2851.3453139687385,0.3757014407993063,0.9491422865382911,train
Macro,69,89,68,88,0.05930130183696747,950.6851885254778,0.1337953142440512,0.8822932210288582,train
Macro,69,90,68,89,0.061323460191488266,473.94809154287606,0.12495116439110118,0.8950283981985172,train
Macro,69,110,68,109,0.05913734808564186,979.7348195839191,0.11452670043441707,0.8985587410191667,train
Macro,69,111,68,110,0.05892505124211311,1016.2304134385325,0.0973317338272245,0.8945150564635211,train
Macro,70,23,69,22,0.06958901882171631,1799.0545932787095,0.4357351521552225,0.9322947438507666,train
Macro,70,45,69,44,0.06999316066503525,3022.4208181199633,0.5002397219432542,0.93877062101545,train
Macro,70,46,69,45,0.0698474571108818,2749.229553715436,0.22901032203810068,0.9326404063574404,train
Macro,70,47,69,46,0.07074779272079468,2584.684286401367,0.5426156094319299,0.951000351592172,train
Macro,70,49,69,48,0.06964568793773651,3236.7861721260374,0.3022947926239966,0.9319512453469938,train
Macro,70,69,69,68,0.13142459094524384,477.63244482842083,0.7291413305684702,0.9421405898368611,train
Macro,70,71,69,70,0.1312691867351532,545.1392579215105,0.6974773682402258,0.9339088110242877,train
Macro,70,72,69,71,0.1294737458229065,949.1207393038169,0.47026424267146266,0.9426834362816114,train
Macro,70,73,69,72,0.06970873475074768,1426.2638339876958,0.51707980953124,0.9307265005388663,train
Macro,70,77,69,76,0.07016571611166,3323.089862045841,0.03629490368463554,0.9387350913397676,train
